web-scraper-order,web-scraper-start-url,main_article,main_article-href,price,superficie,Adresse,image_lien
"1739983728-2953","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-200m-keur-massar-3396026","65 000 000 CFA","300 m2","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3396026_uploaded_image1_1634769290.jpg""); width: 412px;"
"1739983731-2954","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-200-m-mbao-3396027","55 000 000 CFA","200","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3396027_uploaded_image1_1634769616.jpg""); width: 442px;"
"1739983734-2955","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-225-m-thies-3396815","500 000 CFA","225","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3396815_uploaded_image1_1634817564.jpg""); width: 451px;"
"1739983738-2956","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-400-m2-ngor-3349887","220 000 000 CFA","400","Ngor, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3349887_uploaded_image1_1632407732.jpg""); width: 421px;"
"1739983740-2957","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-300-m-keur-ndiaye-lo-3398132","20 000 000 CFA","300 m2","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3398132_uploaded_image1_1634894842.jpg""); width: 570px;"
"1739983743-2958","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-cite-taco-3398284","25 000 000 CFA","300 m2","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3398284_uploaded_image1_1634900733.jpg""); width: 453px;"
"1739983746-2959","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-46-ha-noflaye-3398288","18 000 CFA","460000000 m2","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3398288_uploaded_image1_1634900972.jpg""); width: 570px;"
"1739983751-2960","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-600-m-sindia-3398529","7 000 000 CFA","600","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/3398529_uploaded_image1_1634907245.jpg""); width: 416px;"
"1739983754-2961","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m-dakar-3398783","15 000 000 CFA","150","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3398783_uploaded_image1_1634914130.jpg""); width: 588px;"
"1739983758-2962","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m-keur-ndiaye-lo-3400209","4 300 000 CFA","150 m2","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3400209_uploaded_image1_1634997872.jpg""); width: 410px;"
"1739983761-2963","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-2000-m-toubab-dialaw-3401930","15 000 000 CFA","1800 m2","Toubab Dialao, Sénégal","background-image: url(""https://images.coinafrique.com/3401930_uploaded_image1_1635126783.jpg""); width: 369px;"
"1739983765-2964","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-5000-m-lac-rose-3401937","200 000 000 CFA","1000 m2","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3401937_uploaded_image1_1635128671.jpg""); width: 369px;"
"1739983768-2965","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-popenguine-3402628","15 000 000 CFA","600 m2","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/3402628_uploaded_image1_1635164562.jpg""); width: 512px;"
"1739983770-2966","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-200-m-ouakam-3403532","60 000 000 CFA","200 m2","Mamelles, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3403532_uploaded_image1_1635195642.jpg""); width: 369px;"
"1739983773-2967","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-400-m-saint-louis-3403676","Prix sur demande","400 m2","Saint Louis, Sénégal","background-image: url(""https://images.coinafrique.com/3403676_uploaded_image1_1635202221.jpg""); width: 588px;"
"1739983775-2968","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-3-hectares-nguerigne-3403755","30 000 CFA","30000 m2","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/3403755_uploaded_image1_1635206619.jpg""); width: 415px;"
"1739983779-2969","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-deni-guedj-nord-3403858","2 200 000 CFA","150 m2","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3403858_uploaded_image2_1635220190.jpeg""); width: 572px;"
"1739983781-2970","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-223-m-point-e-dakar-3403859","250 000 000 CFA","223 m2","Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3403859_uploaded_image1_1635220342.jpg""); width: 572px;"
"1739983784-2971","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-pout-3404500","1 500 000 CFA","225 m2","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3404500_uploaded_image1_1635249503.jpg""); width: 487px;"
"1739983788-2972","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-diamniadio-3404776","6 000 000 CFA","180 m2","Biscuiterie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3404776_uploaded_image1_1635259066.jpg""); width: 369px;"
"1739983828-2973","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-300-m2-diamniadio-3406539","21 900 000 CFA","","Diamniadio, Sénégal","background-image: url(""https://images.coinafrique.com/3406539_uploaded_image1_1635339926.48.jpeg""); width: 410px;"
"1739983832-2974","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-lac-rose-3406560","1 500 000 CFA","150 m2","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3406560_uploaded_image2_1635340360.jpeg""); width: 391px;"
"1739983837-2975","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-225-m2-keur-ndiaye-lo-3406668","8 000 000 CFA","225","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3406668_uploaded_image2_1635344119.jpeg""); width: 372px;"
"1739983841-2976","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-rufisque-3407088","Prix sur demande","150","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3407088_uploaded_image1_1635358685.jpg""); width: 415px;"
"1739983844-2977","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-mbour-3407279","7 000 000 CFA","300 m2","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/3407279_uploaded_image1_1635366984.jpg""); width: 398px;"
"1739983847-2978","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-3407282","3 000 000 CFA","150 m2","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/3407282_uploaded_image1_1635367124.jpg""); width: 398px;"
"1739983849-2979","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-300-m-saint-louis-3407380","2 500 000 CFA","300","Saint Louis, Sénégal","background-image: url(""https://images.coinafrique.com/3407380_uploaded_image1_1635371091.jpg""); width: 403px;"
"1739983853-2980","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-mamelles-3407518","80 000 000 CFA","150","Mamelles, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3407518_uploaded_image1_1635380601.jpg""); width: 541px;"
"1739983855-2981","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-almadies-2-3407526","14 000 000 CFA","150 m2","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3407526_uploaded_image1_1635381736.jpg""); width: 578px;"
"1739983858-2982","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-5492-m2-rufisque-3407587","1 000 000 000 CFA","5492","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3407587_uploaded_image2_1635394235.jpeg""); width: 391px;"
"1739983860-2983","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-1300-m2-corniche-ouest-3356573","1 300 000 CFA","1300","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3356573_uploaded_image1_1632844509.jpg""); width: 527px;"
"1739983863-2984","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-niakhourap-3408888","3 500 000 CFA","150 m2","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3408888_uploaded_image1_1635450089.jpg""); width: 420px;"
"1739983866-2985","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-225-m-toubab-dialaw-3410021","5 500 000 CFA","225 m2","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3410021_uploaded_image1_1635522051.jpg""); width: 436px;"
"1739983869-2986","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-15000-m-ndiass-3410615","Prix sur demande","150000","Ndiass, Sénégal","background-image: url(""https://images.coinafrique.com/3410615_uploaded_image1_1635562423.jpg""); width: 531px;"
"1739983872-2987","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-261-m-golf-3363269","70 000 000 CFA","261","Cambérène, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3363269_uploaded_image1_1633131298.jpg""); width: 421px;"
"1739983874-2988","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-300-m2-medina-3364008","180 000 000 CFA","300","Medina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3364008_uploaded_image1_1633175851.jpg""); width: 383px;"
"1739983877-2989","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-sangalkam-3411442","6 000 000 CFA","150 m2","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3411442_uploaded_image1_1635618120.jpg""); width: 423px;"
"1739983879-2990","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-rufisque-3411453","12 000 000 CFA","150","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3411453_uploaded_image1_1635618710.jpg""); width: 445px;"
"1739983882-2991","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrain-20-ha-ndiandia-3411568","5 000 CFA","200000 m2","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/3411568_uploaded_image1_1635626378.jpg""); width: 456px;"
"1739983884-2992","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-4000-m-saly-3411726","110 000 000 CFA","4000","Saly, Sénégal","background-image: url(""https://images.coinafrique.com/3411726_uploaded_image1_1635642350.jpg""); width: 541px;"
"1739983887-2993","https://sn.coinafrique.com/categorie/terrains?page=84","favorite_border3années","https://sn.coinafrique.com/annonce/terrains/terrains-300-m2-mbodienne-3411813","4 000 000 CFA","300 m2","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3411813_uploaded_image1_1635664298.jpg""); width: 414px;"
